Updated On,State,Total Doses Administered,First Dose Administered,Second Dose Administered,Male (Doses Administered),Female (Doses Administered),Transgender (Doses Administered),Covaxin (Doses Administered),CoviShield (Doses Administered),Sputnik V (Doses Administered)
21-08-2021,Rajasthan,39730502,30118587,9611915,20845462,18877590,7450,5018735,34699832,11935
22-08-2021,Rajasthan,39750465,30133742,9616723,20855689,18887321,7455,5019663,34718867,11935
23-08-2021,Rajasthan,39966590,30289408,9677182,20976220,18982862,7508,5024052,34930451,12087
24-08-2021,Rajasthan,40597908,30756546,9841362,21310582,19279648,7678,5112881,35472794,12233
25-08-2021,Rajasthan,41130946,31158868,9972078,21600042,19523116,7788,5177046,35941545,12355
26-08-2021,Rajasthan,41730862,31611122,10119740,21901336,19821586,7940,5206466,36511925,12471
27-08-2021,Rajasthan,42232089,31980576,10251513,22156443,20067574,8072,5232328,36987143,12618
28-08-2021,Rajasthan,42647282,32283693,10363589,22366638,20272485,8159,5258809,37375705,12768
29-08-2021,Rajasthan,,,,,,,,,
30-08-2021,Rajasthan,,,,,,,,,
31-08-2021,Rajasthan,,,,,,,,,
16-01-2021,Sikkim,7,7,0,3,4,0,0,7,
17-01-2021,Sikkim,7,7,0,3,4,0,0,7,
18-01-2021,Sikkim,7,7,0,3,4,0,0,7,
19-01-2021,Sikkim,38,38,0,14,24,0,0,38,
20-01-2021,Sikkim,62,62,0,24,38,0,0,62,
21-01-2021,Sikkim,186,186,0,72,114,0,0,186,
22-01-2021,Sikkim,296,296,0,121,175,0,0,296,
23-01-2021,Sikkim,299,299,0,122,177,0,0,299,
24-01-2021,Sikkim,309,309,0,126,183,0,0,309,
25-01-2021,Sikkim,477,477,0,186,291,0,0,477,
26-01-2021,Sikkim,490,490,0,191,299,0,0,490,
27-01-2021,Sikkim,964,964,0,358,606,0,0,964,
28-01-2021,Sikkim,1431,1431,0,523,908,0,0,1431,
29-01-2021,Sikkim,1707,1707,0,624,1083,0,0,1707,
30-01-2021,Sikkim,1707,1707,0,624,1083,0,0,1707,
31-01-2021,Sikkim,1709,1709,0,624,1085,0,0,1709,
01-02-2021,Sikkim,1855,1855,0,633,1222,0,0,1855,
02-02-2021,Sikkim,2336,2336,0,786,1550,0,0,2336,
03-02-2021,Sikkim,3084,3084,0,931,2153,0,0,3084,
04-02-2021,Sikkim,3923,3923,0,1184,2739,0,0,3923,
05-02-2021,Sikkim,4857,4857,0,1492,3365,0,0,4857,
06-02-2021,Sikkim,5089,5089,0,1557,3532,0,0,5089,
07-02-2021,Sikkim,5090,5090,0,1558,3532,0,0,5090,
08-02-2021,Sikkim,5726,5726,0,1695,4031,0,1,5725,
09-02-2021,Sikkim,6653,6653,0,1937,4716,0,6,6647,
10-02-2021,Sikkim,7478,7478,0,2172,5306,0,6,7472,
11-02-2021,Sikkim,8022,8022,0,2406,5616,0,6,8016,
12-02-2021,Sikkim,8041,8041,0,2416,5625,0,6,8035,
13-02-2021,Sikkim,8042,8042,0,2417,5625,0,6,8036,
14-02-2021,Sikkim,8042,8042,0,2417,5625,0,6,8036,
15-02-2021,Sikkim,8252,8252,0,2591,5661,0,6,8246,
16-02-2021,Sikkim,9006,8849,157,3032,5817,0,6,8843,
17-02-2021,Sikkim,9714,9463,251,3479,5984,0,6,9457,
18-02-2021,Sikkim,10339,9981,358,4019,5962,0,109,9872,
19-02-2021,Sikkim,11993,11296,697,4829,6467,0,124,11172,
20-02-2021,Sikkim,12921,12222,699,5541,6681,0,128,12094,
21-02-2021,Sikkim,12921,12222,699,5541,6681,0,128,12094,
22-02-2021,Sikkim,14550,13766,784,6766,7000,0,154,13612,
23-02-2021,Sikkim,16146,15194,952,8008,7186,0,156,15038,
24-02-2021,Sikkim,17456,16382,1074,9102,7280,0,158,16224,
25-02-2021,Sikkim,18535,17286,1249,9865,7421,0,163,17123,
26-02-2021,Sikkim,19112,17647,1465,10207,7440,0,170,17477,
27-02-2021,Sikkim,19112,17647,1465,10207,7440,0,170,17477,
28-02-2021,Sikkim,19112,17647,1465,10207,7440,0,170,17477,
01-03-2021,Sikkim,19112,17647,1465,10207,7440,0,170,17477,
02-03-2021,Sikkim,20991,18890,2101,11169,7721,0,189,18701,
03-03-2021,Sikkim,22602,20235,2367,11997,8238,0,190,20045,
04-03-2021,Sikkim,24622,21853,2769,12973,8879,1,194,21659,
05-03-2021,Sikkim,27446,23624,3822,13967,9655,2,201,23423,
06-03-2021,Sikkim,29477,25221,4256,14924,10295,2,201,25020,
07-03-2021,Sikkim,29477,25221,4256,14924,10295,2,201,25020,
08-03-2021,Sikkim,33038,27834,5204,16402,11429,3,208,27626,
09-03-2021,Sikkim,30915,24975,5940,17217,13694,4,0,30915,
10-03-2021,Sikkim,34629,28118,6511,19155,15470,4,0,34629,
11-03-2021,Sikkim,38361,31053,7308,20856,17500,5,0,38360,
12-03-2021,Sikkim,41096,33511,7585,22241,18850,5,0,41095,
13-03-2021,Sikkim,41351,33766,7585,22392,18954,5,0,41350,
14-03-2021,Sikkim,41351,33766,7585,22392,18954,5,0,41350,
15-03-2021,Sikkim,44207,36344,7863,23917,20285,5,0,44206,
16-03-2021,Sikkim,50954,42816,8138,24070,18741,5,0,50954,
17-03-2021,Sikkim,54631,46124,8507,25843,20276,5,0,54631,
18-03-2021,Sikkim,57312,48290,9022,26911,21374,5,0,57312,
19-03-2021,Sikkim,59889,50370,9519,27973,22392,5,0,59889,
20-03-2021,Sikkim,61649,51788,9861,28737,23046,5,0,61649,
21-03-2021,Sikkim,61716,51854,9862,28778,23071,5,0,61716,
22-03-2021,Sikkim,64495,53523,10972,29656,23862,5,0,64495,
23-03-2021,Sikkim,67281,55534,11747,30675,24854,5,0,67281,
24-03-2021,Sikkim,69288,57257,12031,31566,25686,5,0,69288,
25-03-2021,Sikkim,71024,58846,12178,32379,26461,6,0,71024,
26-03-2021,Sikkim,72788,60509,12279,33221,27282,6,0,72788,
27-03-2021,Sikkim,72814,60535,12279,33236,27293,6,0,72814,
28-03-2021,Sikkim,72815,60536,12279,33237,27293,6,0,72815,
29-03-2021,Sikkim,72815,60536,12279,33237,27293,6,0,72815,
30-03-2021,Sikkim,73752,61317,12435,33654,27657,6,0,73752,
31-03-2021,Sikkim,74191,61697,12494,33864,27827,6,0,74191,
01-04-2021,Sikkim,77314,64678,12636,35319,29352,7,0,77314,
02-04-2021,Sikkim,78293,65631,12662,35798,29826,7,0,78293,
03-04-2021,Sikkim,78880,66218,12662,36108,30103,7,0,78880,
04-04-2021,Sikkim,79192,66530,12662,36263,30260,7,0,79192,
05-04-2021,Sikkim,82059,69217,12842,37475,31734,8,0,82059,
06-04-2021,Sikkim,85747,72723,13024,39241,33474,8,0,85747,
07-04-2021,Sikkim,94426,80892,13534,43424,37458,10,0,94426,
08-04-2021,Sikkim,104473,90081,14392,48224,41846,11,0,104473,
09-04-2021,Sikkim,112414,97386,15028,52111,45263,12,0,112414,
10-04-2021,Sikkim,115201,99963,15238,53501,46450,12,0,115201,
11-04-2021,Sikkim,117171,101795,15376,54514,47269,12,0,117171,
12-04-2021,Sikkim,125831,109886,15945,58712,51160,14,0,125831,
13-04-2021,Sikkim,135455,118962,16493,63554,55393,15,0,135455,
14-04-2021,Sikkim,141777,124532,17245,66641,57875,16,0,141777,
15-04-2021,Sikkim,148555,130118,18437,69669,60433,16,0,148555,
16-04-2021,Sikkim,155241,135490,19751,72614,62859,17,0,155241,
17-04-2021,Sikkim,160123,139394,20729,74811,64566,17,0,160123,
18-04-2021,Sikkim,161058,140119,20939,75242,64859,18,0,161058,
19-04-2021,Sikkim,166609,143952,22657,77319,66615,18,0,166609,
20-04-2021,Sikkim,171123,146868,24255,78909,67938,21,0,171123,
21-04-2021,Sikkim,172465,147787,24678,79409,68357,21,0,172465,
22-04-2021,Sikkim,177162,149886,27276,80504,69361,21,0,177162,
23-04-2021,Sikkim,182621,152278,30343,81780,70477,21,0,182621,
24-04-2021,Sikkim,185449,153579,31870,82518,71040,21,0,185449,
25-04-2021,Sikkim,185895,153939,31956,82716,71202,21,0,185895,
26-04-2021,Sikkim,189953,155696,34257,83649,72026,21,0,189953,
27-04-2021,Sikkim,193834,157168,36666,84481,72666,21,0,193834,
28-04-2021,Sikkim,196919,158440,38479,85196,73223,21,0,196919,
29-04-2021,Sikkim,200586,159827,40759,85982,73824,21,0,200586,
30-04-2021,Sikkim,203966,161083,42883,86706,74356,21,0,203966,
01-05-2021,Sikkim,204960,161364,43596,86858,74485,21,0,204960,
02-05-2021,Sikkim,204990,161376,43614,86866,74489,21,0,204990,
03-05-2021,Sikkim,207754,162016,45738,87204,74791,21,0,207754,
04-05-2021,Sikkim,210281,162666,47615,87549,75096,21,0,210281,
05-05-2021,Sikkim,212688,163194,49494,87847,75326,21,0,212688,
06-05-2021,Sikkim,215456,164073,51383,88344,75708,21,0,215456,
07-05-2021,Sikkim,218368,164598,53770,88646,75931,21,0,218368,
08-05-2021,Sikkim,219141,164772,54369,88741,76010,21,0,219141,
09-05-2021,Sikkim,219312,164805,54507,88758,76026,21,0,219312,
10-05-2021,Sikkim,221248,165201,56047,88980,76199,22,0,221248,
11-05-2021,Sikkim,222448,165440,57008,89096,76322,22,0,222448,
12-05-2021,Sikkim,223154,165669,57485,89228,76419,22,0,223154,
13-05-2021,Sikkim,224984,165948,59036,89398,76528,22,0,224984,
14-05-2021,Sikkim,225702,166119,59583,89488,76609,22,0,225702,
15-05-2021,Sikkim,225794,166200,59594,89534,76644,22,0,225794,
16-05-2021,Sikkim,226156,166562,59594,89701,76839,22,0,226156,
17-05-2021,Sikkim,226891,167276,59615,90080,77174,22,0,226891,
18-05-2021,Sikkim,227622,168003,59619,90466,77515,22,0,227622,
19-05-2021,Sikkim,229107,169488,59619,91303,78163,22,0,229107,
20-05-2021,Sikkim,230980,171357,59623,92359,78976,22,0,230980,
21-05-2021,Sikkim,232718,173083,59635,93293,79766,24,0,232718,0
22-05-2021,Sikkim,234303,174666,59637,94145,80496,25,0,234303,0
23-05-2021,Sikkim,234303,174666,59637,94145,80496,25,0,234303,0
24-05-2021,Sikkim,235593,175956,59637,94852,81078,26,0,235593,0
25-05-2021,Sikkim,236874,177233,59641,95576,81631,26,0,236874,0
26-05-2021,Sikkim,237959,178318,59641,96163,82129,26,0,237959,0
27-05-2021,Sikkim,238715,179072,59643,96551,82494,27,0,238715,0
28-05-2021,Sikkim,238828,179180,59648,96612,82541,27,0,238828,0
29-05-2021,Sikkim,238891,179238,59653,96647,82564,27,0,238891,0
30-05-2021,Sikkim,238891,179238,59653,96647,82564,27,0,238891,0
31-05-2021,Sikkim,238983,179322,59661,96695,82600,27,0,238983,0
01-06-2021,Sikkim,239043,179370,59673,96724,82619,27,0,239043,0
02-06-2021,Sikkim,239174,179483,59691,96766,82690,27,0,239174,0
03-06-2021,Sikkim,239355,179658,59697,96843,82788,27,0,239355,0
04-06-2021,Sikkim,239548,179835,59713,96897,82911,27,0,239548,0
05-06-2021,Sikkim,239628,179914,59714,96905,82982,27,0,239628,0
06-06-2021,Sikkim,239779,180065,59714,96907,83131,27,0,239779,0
07-06-2021,Sikkim,240036,180310,59726,96981,83302,27,0,240036,0
08-06-2021,Sikkim,240711,180973,59738,97299,83647,27,0,240711,0
09-06-2021,Sikkim,244354,184590,59764,99330,85232,28,0,244354,0
10-06-2021,Sikkim,252346,192568,59778,103898,88636,34,0,252346,0
11-06-2021,Sikkim,264968,205177,59791,110947,94188,42,0,264968,0
12-06-2021,Sikkim,273389,213590,59799,115660,97879,51,0,273389,0
13-06-2021,Sikkim,273567,213768,59799,115754,97963,51,0,273567,0
14-06-2021,Sikkim,286462,226626,59836,122680,103888,58,0,286462,0
15-06-2021,Sikkim,302373,242535,59838,131506,110967,62,0,302373,0
16-06-2021,Sikkim,317335,257485,59850,139687,117729,69,0,317335,0
17-06-2021,Sikkim,331827,271946,59881,147307,124561,78,0,331827,0
18-06-2021,Sikkim,347391,287492,59899,155746,131662,84,0,347391,0
19-06-2021,Sikkim,358633,298722,59911,161842,136789,91,0,358633,0
20-06-2021,Sikkim,359435,299524,59911,162455,136978,91,0,359435,0
21-06-2021,Sikkim,371403,311460,59943,168528,142827,105,0,371403,0
22-06-2021,Sikkim,385331,325348,59983,175543,149691,114,0,385331,0
23-06-2021,Sikkim,397182,337151,60031,181946,155088,117,0,397182,0
24-06-2021,Sikkim,409995,349190,60805,188333,160732,125,0,409995,0
25-06-2021,Sikkim,423563,362037,61526,228286,195144,133,0,423563,0
26-06-2021,Sikkim,433131,371534,61597,233787,199203,141,0,433131,0
27-06-2021,Sikkim,433136,371539,61597,233788,199207,141,0,433136,0
28-06-2021,Sikkim,448770,384196,64574,241853,206767,150,0,448770,0
29-06-2021,Sikkim,462454,394505,67949,249158,213144,152,0,462454,0
30-06-2021,Sikkim,473810,401506,72304,255410,218239,161,0,473810,0
01-07-2021,Sikkim,483470,407286,76184,260810,222495,165,0,483470,0
02-07-2021,Sikkim,493534,411724,81810,266270,227099,165,0,493534,0
03-07-2021,Sikkim,501578,416397,85181,270842,230568,168,0,501578,0
04-07-2021,Sikkim,501580,416397,85183,270843,230569,168,0,501580,0
05-07-2021,Sikkim,515248,423054,92194,278130,236946,172,0,515248,0
06-07-2021,Sikkim,527470,428512,98958,285139,242156,175,0,527470,0
07-07-2021,Sikkim,537467,432987,104480,290857,246433,177,0,537467,0
08-07-2021,Sikkim,546775,436734,110041,295983,250611,181,0,546775,0
09-07-2021,Sikkim,556100,440417,115683,301182,254736,182,0,556100,0
10-07-2021,Sikkim,560587,442125,118462,303710,256694,183,0,560587,0
11-07-2021,Sikkim,560587,442125,118462,303710,256694,183,0,560587,0
12-07-2021,Sikkim,570245,445999,124246,309179,260877,189,0,570245,0
13-07-2021,Sikkim,572209,447174,125035,310338,261681,190,0,572209,0
14-07-2021,Sikkim,576624,451037,125587,312610,263822,192,0,576624,0
15-07-2021,Sikkim,586083,455475,130608,317996,267894,193,0,586083,0
16-07-2021,Sikkim,595976,461643,134333,323401,272380,195,0,595976,0
17-07-2021,Sikkim,600482,464383,136099,325896,274385,201,0,600482,0
18-07-2021,Sikkim,600616,464508,136108,325953,274462,201,0,600616,0
19-07-2021,Sikkim,602701,465924,136777,327268,275230,203,0,602701,0
20-07-2021,Sikkim,610184,471162,139022,331527,278450,207,0,610184,0
21-07-2021,Sikkim,615158,474356,140802,334338,280613,207,0,615158,0
22-07-2021,Sikkim,619709,477661,142048,336997,282504,208,0,619709,0
23-07-2021,Sikkim,624999,481112,143887,340048,284739,212,0,624999,0
24-07-2021,Sikkim,626545,482041,144504,340947,285386,212,0,626545,0
25-07-2021,Sikkim,626545,482041,144504,340947,285386,212,0,626545,0
26-07-2021,Sikkim,630016,484753,145263,343020,286784,212,0,630016,0
27-07-2021,Sikkim,632688,486553,146135,344499,287974,215,0,632688,0
28-07-2021,Sikkim,633927,487514,146413,345254,288457,216,0,633927,0
29-07-2021,Sikkim,635789,488841,146948,346336,289237,216,0,635789,0
30-07-2021,Sikkim,637950,490105,147845,347622,290109,219,0,637950,0
31-07-2021,Sikkim,638736,490631,148105,348121,290396,219,0,638736,0
01-08-2021,Sikkim,639327,491205,148122,348363,290749,215,0,639327,0
02-08-2021,Sikkim,642176,493353,148823,350010,291952,214,0,642176,0
03-08-2021,Sikkim,643576,494089,149487,350803,292557,216,0,643576,0
04-08-2021,Sikkim,644762,494904,149858,351423,293122,217,0,644762,0
05-08-2021,Sikkim,646220,495935,150285,352250,293753,217,0,646220,0
06-08-2021,Sikkim,647540,496921,150619,353010,294313,217,0,647540,0
07-08-2021,Sikkim,647897,497154,150743,353211,294469,217,0,647897,0
08-08-2021,Sikkim,647897,497154,150743,353211,294469,217,0,647897,0
09-08-2021,Sikkim,649389,497851,151538,354056,295116,217,0,649389,0
10-08-2021,Sikkim,651152,498581,152571,355067,295868,217,0,651152,0
11-08-2021,Sikkim,653326,499232,154094,356273,296836,217,0,653326,0
12-08-2021,Sikkim,655083,499800,155283,357275,297591,217,0,655083,0
13-08-2021,Sikkim,657452,500488,156964,358606,298629,217,0,657452,0
14-08-2021,Sikkim,658871,500829,158042,359355,299299,217,0,658871,0
15-08-2021,Sikkim,658871,500829,158042,359354,299300,217,0,658871,0
16-08-2021,Sikkim,661133,501440,159693,360622,300294,217,0,661133,0
17-08-2021,Sikkim,663136,501993,161143,361789,301130,217,0,663136,0
18-08-2021,Sikkim,664637,502305,162332,362612,301808,217,0,664637,0
19-08-2021,Sikkim,665956,502629,163327,363346,302392,218,0,665956,0
20-08-2021,Sikkim,667404,503326,164078,364167,303018,219,0,667404,0
21-08-2021,Sikkim,667998,503480,164518,364469,303310,219,0,667998,0
22-08-2021,Sikkim,667998,503480,164518,364469,303310,219,0,667998,0
23-08-2021,Sikkim,669161,504063,165098,365156,303789,216,0,669161,0
24-08-2021,Sikkim,669771,504320,165451,365498,304057,216,0,669771,0
25-08-2021,Sikkim,670340,504634,165706,365814,304310,216,0,670340,0
26-08-2021,Sikkim,671126,504968,166158,366241,304669,216,0,671126,0
27-08-2021,Sikkim,671915,505405,166510,366680,305019,216,0,671915,0
28-08-2021,Sikkim,672386,505635,166751,366955,305215,216,0,672386,0
29-08-2021,Sikkim,,,,,,,,,
30-08-2021,Sikkim,,,,,,,,,
31-08-2021,Sikkim,,,,,,,,,
16-01-2021,Tamil Nadu,1167,1167,0,622,545,0,6,1161,
17-01-2021,Tamil Nadu,1745,1745,0,986,759,0,29,1716,
18-01-2021,Tamil Nadu,2861,2861,0,1623,1238,0,42,2819,
19-01-2021,Tamil Nadu,6154,6154,0,3106,3047,1,111,6043,
20-01-2021,Tamil Nadu,9060,9060,0,4415,4644,1,144,8916,
21-01-2021,Tamil Nadu,15654,15654,0,7117,8535,2,227,15427,
22-01-2021,Tamil Nadu,23659,23659,0,10156,13501,2,355,23304,
23-01-2021,Tamil Nadu,31127,31127,0,12969,18156,2,510,30617,
24-01-2021,Tamil Nadu,35144,35144,0,14515,20627,2,591,34553,
25-01-2021,Tamil Nadu,41396,41396,0,16981,24413,2,740,40656,
26-01-2021,Tamil Nadu,46310,46310,0,18840,27468,2,896,45414,
27-01-2021,Tamil Nadu,54195,54195,0,21749,32443,3,1085,53110,
28-01-2021,Tamil Nadu,61290,61290,0,24459,36828,3,1247,60043,
29-01-2021,Tamil Nadu,66918,66918,0,26589,40326,3,1331,65587,
30-01-2021,Tamil Nadu,76934,76934,0,30095,46835,4,1495,75439,
31-01-2021,Tamil Nadu,77809,77809,0,30421,47384,4,1505,76304,
01-02-2021,Tamil Nadu,85002,85002,0,33125,51872,5,1606,83396,
02-02-2021,Tamil Nadu,91094,91094,0,35237,55848,9,1698,89396,
03-02-2021,Tamil Nadu,98750,98750,0,37955,60786,9,1849,96901,
04-02-2021,Tamil Nadu,107904,107904,0,41292,66602,10,1966,105938,
05-02-2021,Tamil Nadu,116857,116857,0,44626,72221,10,2076,114781,
06-02-2021,Tamil Nadu,126381,126381,0,48140,78231,10,2311,124070,
07-02-2021,Tamil Nadu,127289,127289,0,48498,78781,10,2311,124978,
08-02-2021,Tamil Nadu,139024,139024,0,53116,85898,10,2815,136209,
09-02-2021,Tamil Nadu,150915,150915,0,58479,92426,10,2913,148002,
10-02-2021,Tamil Nadu,162412,162412,0,63699,98700,13,3016,159396,
11-02-2021,Tamil Nadu,173368,173368,0,68191,105160,17,3098,170270,
12-02-2021,Tamil Nadu,184565,184565,0,72869,111679,17,3178,181387,
13-02-2021,Tamil Nadu,195870,195203,667,78068,117117,18,3379,191824,
14-02-2021,Tamil Nadu,196467,195796,671,78339,117439,18,3379,192417,
15-02-2021,Tamil Nadu,205097,203921,1176,81876,122027,18,3566,200355,
16-02-2021,Tamil Nadu,215964,213823,2141,86510,127295,18,3673,210150,
17-02-2021,Tamil Nadu,227737,224158,3579,91552,132587,19,3812,220346,
18-02-2021,Tamil Nadu,234412,228388,6024,93924,134445,19,3805,224583,
19-02-2021,Tamil Nadu,256388,246203,10185,101610,144574,19,4198,242005,
20-02-2021,Tamil Nadu,269873,255918,13955,106312,149587,19,4417,251501,
21-02-2021,Tamil Nadu,270487,256365,14122,106459,149887,19,4421,251944,
22-02-2021,Tamil Nadu,280847,262213,18634,109222,152972,19,4579,257634,
23-02-2021,Tamil Nadu,291582,268486,23096,112212,156254,20,4696,263790,
24-02-2021,Tamil Nadu,300604,273618,26986,114927,158671,20,4813,268805,
25-02-2021,Tamil Nadu,308895,278432,30463,117487,160925,20,4975,273457,
26-02-2021,Tamil Nadu,319966,284640,35326,120753,163867,20,5222,279418,
27-02-2021,Tamil Nadu,319966,284640,35326,120753,163867,20,5222,279418,
28-02-2021,Tamil Nadu,319966,284640,35326,120753,163867,20,5222,279418,
01-03-2021,Tamil Nadu,319966,284640,35326,120753,163867,20,5222,279418,
02-03-2021,Tamil Nadu,357600,315543,42057,137641,177871,31,5886,309657,
03-03-2021,Tamil Nadu,400506,353429,47077,157561,195834,34,6745,346684,
04-03-2021,Tamil Nadu,455609,404222,51387,182650,221534,38,7946,396276,
05-03-2021,Tamil Nadu,532154,474441,57713,217754,256643,44,9590,464851,
06-03-2021,Tamil Nadu,619615,554443,65172,258536,295856,51,11737,542706,
07-03-2021,Tamil Nadu,646341,579008,67333,270919,308034,55,12594,566414,
08-03-2021,Tamil Nadu,732192,658443,73749,310214,348156,73,14584,643859,
09-03-2021,Tamil Nadu,733464,651487,81977,345989,387396,79,16381,717029,
10-03-2021,Tamil Nadu,820208,729539,90669,388583,431539,86,18645,801509,
11-03-2021,Tamil Nadu,905294,805176,100118,431332,473866,96,21190,884041,
12-03-2021,Tamil Nadu,996547,887006,109541,475299,521143,105,23812,972671,
13-03-2021,Tamil Nadu,1086617,967045,119572,519700,566807,110,27158,1059395,
